iter	Passed	Remaining
1208	19422	12707
1209	19438	12691
1210	19455	12675
1211	19472	12660
1212	19488	12644
1213	19504	12627
1214	19519	12611
1215	19535	12595
1216	19551	12579
1217	19567	12562
1218	19582	12546
1219	19598	12530
1220	19615	12514
1221	19631	12498
1222	19646	12481
1223	19662	12466
1224	19679	12450
1225	19695	12434
1226	19712	12418
1227	19729	12403
1228	19745	12386
1229	19761	12371
1230	19778	12355
1231	19795	12339
1232	19810	12323
1233	19827	12307
1234	19844	12292
1235	19859	12275
1236	19877	12260
1237	19893	12244
1238	19908	12227
1239	19925	12212
1240	19942	12196
1241	19958	12180
1242	19973	12164
1243	19989	12147
1244	20005	12131
1245	20022	12116
1246	20039	12100
1247	20054	12083
1248	20070	12067
1249	20086	12051
1250	20102	12035
1251	20118	12019
1252	20133	12003
1253	20149	11986
1254	20165	11970
1255	20181	11954
1256	20196	11938
1257	20213	11922
1258	20230	11906
1259	20246	11890
1260	20262	11874
1261	20277	11858
1262	20294	11842
1263	20311	11826
1264	20328	11811
1265	20344	11795
1266	20360	11779
1267	20375	11762
1268	20392	11746
1269	20408	11731
1270	20425	11715
1271	20442	11700
1272	20458	11683
1273	20474	11667
1274	20489	11651
1275	20506	11635
1276	20521	11618
1277	20537	11602
1278	20553	11586
1279	20570	11570
1280	20586	11554
1281	20602	11538
1282	20619	11522
1283	20636	11507
1284	20653	11491
1285	20668	11475
1286	20683	11458
1287	20698	11442
1288	20714	11425
1289	20730	11409
1290	20745	11393
1291	20763	11378
1292	20779	11362
1293	20795	11345
1294	20810	11329
1295	20825	11312
1296	20842	11297
1297	20858	11281
1298	20875	11265
1299	20890	11248
1300	20906	11232
1301	20922	11216
1302	20937	11200
1303	20953	11183
1304	20968	11166
1305	20983	11150
1306	21000	11134
1307	21015	11118
1308	21029	11100
1309	21045	11084
1310	21060	11068
1311	21077	11052
1312	21093	11036
1313	21108	11020
1314	21124	11004
1315	21140	10988
1316	21156	10971
1317	21171	10955
1318	21186	10938
1319	21201	10921
1320	21216	10905
1321	21231	10888
1322	21246	10872
1323	21262	10855
1324	21278	10839
1325	21293	10823
1326	21309	10807
1327	21326	10791
1328	21343	10776
1329	21358	10759
1330	21375	10743
1331	21392	10728
1332	21408	10712
1333	21426	10697
1334	21442	10681
1335	21458	10664
1336	21474	10648
1337	21490	10632
1338	21506	10616
1339	21521	10600
1340	21538	10584
1341	21555	10568
1342	21572	10553
1343	21587	10536
1344	21604	10520
1345	21621	10505
1346	21636	10489
1347	21652	10472
1348	21667	10456
1349	21684	10440
1350	21699	10424
1351	21715	10407
1352	21731	10392
1353	21747	10376
1354	21764	10360
1355	21780	10343
1356	21796	10327
1357	21811	10311
1358	21827	10295
1359	21844	10279
1360	21859	10263
1361	21875	10247
1362	21892	10231
1363	21908	10215
1364	21924	10199
1365	21939	10182
1366	21954	10166
1367	21971	10150
1368	21987	10134
1369	22003	10118
1370	22019	10102
1371	22035	10086
1372	22051	10070
1373	22067	10053
1374	22082	10037
1375	22098	10021
1376	22113	10005
1377	22131	9989
1378	22146	9973
1379	22163	9957
1380	22180	9941
1381	22196	9925
1382	22210	9909
1383	22226	9892
1384	22242	9876
1385	22258	9860
1386	22273	9844
1387	22290	9828
1388	22305	9812
1389	22322	9796
1390	22339	9780
1391	22354	9764
1392	22370	9747
1393	22385	9731
1394	22401	9715
1395	22417	9699
1396	22432	9682
1397	22449	9666
1398	22464	9650
1399	22480	9634
1400	22496	9618
1401	22512	9602
1402	22527	9585
1403	22542	9569
1404	22558	9553
1405	22574	9537
1406	22589	9520
1407	22605	9504
1408	22620	9488
1409	22637	9472
1410	22654	9456
1411	22669	9440
1412	22685	9424
1413	22702	9408
1414	22717	9392
1415	22732	9375
1416	22748	9359
1417	22764	9343
1418	22779	9326
1419	22795	9310
1420	22810	9294
1421	22826	9278
1422	22841	9261
1423	22858	9246
1424	22872	9229
1425	22889	9213
1426	22906	9197
1427	22923	9182
1428	22937	9165
1429	22952	9149
1430	22968	9133
1431	22986	9117
1432	23003	9101
1433	23019	9085
1434	23035	9069
1435	23052	9054
1436	23068	9037
1437	23085	9022
1438	23100	9005
1439	23117	8990
1440	23133	8973
1441	23149	8958
1442	23164	8941
1443	23181	8925
1444	23197	8909
1445	23213	8893
1446	23228	8877
1447	23243	8860
1448	23260	8845
1449	23275	8828
1450	23291	8812
1451	23308	8796
1452	23323	8780
1453	23340	8764
1454	23356	8748
1455	23373	8732
1456	23388	8716
1457	23404	8700
1458	23421	8684
1459	23437	8668
1460	23452	8652
1461	23468	8636
1462	23483	8619
1463	23499	8603
1464	23514	8587
1465	23531	8571
1466	23548	8555
1467	23564	8539
1468	23580	8523
1469	23596	8507
1470	23611	8491
1471	23628	8475
1472	23643	8458
1473	23659	8442
1474	23674	8426
1475	23691	8410
1476	23707	8394
1477	23724	8378
1478	23739	8362
1479	23755	8346
1480	23771	8330
1481	23787	8314
1482	23802	8298
1483	23819	8282
1484	23835	8266
1485	23851	8250
1486	23865	8233
1487	23881	8217
1488	23898	8201
1489	23914	8185
1490	23930	8169
1491	23946	8153
1492	23964	8137
1493	23979	8121
1494	23994	8105
1495	24009	8088
1496	24026	8072
1497	24041	8056
1498	24058	8040
1499	24074	8024
1500	24091	8009
1501	24106	7992
1502	24122	7976
1503	24137	7960
1504	24152	7943
1505	24166	7927
1506	24183	7911
1507	24199	7895
1508	24215	7879
1509	24232	7863
1510	24248	7847
1511	24264	7831
1512	24281	7815
1513	24298	7800
1514	24314	7783
1515	24330	7767
1516	24345	7751
1517	24362	7735
1518	24377	7719
1519	24393	7703
1520	24410	7687
1521	24426	7671
1522	24442	7655
1523	24459	7639
1524	24475	7623
1525	24492	7607
1526	24508	7591
1527	24524	7575
1528	24539	7559
1529	24554	7542
1530	24570	7526
1531	24587	7510
1532	24602	7494
1533	24618	7478
1534	24634	7462
1535	24649	7446
1536	24665	7430
1537	24682	7414
1538	24699	7398
1539	24715	7382
1540	24730	7366
1541	24745	7349
1542	24761	7333
1543	24777	7317
1544	24794	7301
1545	24811	7286
1546	24827	7270
1547	24844	7254
1548	24861	7238
1549	24876	7222
1550	24893	7206
1551	24908	7190
1552	24925	7174
1553	24940	7158
1554	24956	7141
1555	24971	7125
1556	24988	7109
1557	25001	7092
1558	25018	7077
1559	25035	7061
1560	25051	7045
1561	25066	7028
1562	25083	7013
1563	25100	6997
1564	25116	6981
1565	25131	6964
1566	25148	6949
1567	25163	6932
1568	25178	6916
1569	25194	6900
1570	25210	6884
1571	25225	6868
1572	25241	6851
1573	25255	6835
1574	25271	6819
1575	25287	6803
1576	25303	6787
1577	25318	6770
1578	25333	6754
1579	25350	6738
1580	25367	6723
1581	25383	6706
1582	25400	6691
1583	25416	6674
1584	25433	6659
1585	25449	6643
1586	25465	6627
1587	25481	6611
1588	25497	6595
1589	25514	6579
1590	25529	6563
1591	25544	6546
1592	25562	6530
1593	25577	6514
1594	25593	6498
1595	25609	6482
1596	25625	6466
1597	25640	6450
1598	25656	6434
1599	25673	6418
1600	25689	6402
1601	25706	6386
1602	25723	6370
1603	25740	6354
1604	25756	6338
1605	25773	6322
1606	25790	6307
1607	25805	6290
1608	25821	6274
1609	25836	6258
1610	25852	6242
1611	25868	6226
1612	25885	6210
1613	25899	6194
1614	25915	6177
1615	25931	6161
1616	25947	6145
1617	25962	6129
1618	25977	6113
1619	25994	6097
1620	26010	6081
1621	26024	6064
1622	26039	6048
1623	26056	6032
1624	26072	6016
1625	26087	6000
1626	26103	5984
1627	26119	5968
1628	26135	5952
1629	26152	5936
1630	26168	5920
1631	26185	5904
1632	26202	5888
1633	26217	5872
1634	26233	5856
1635	26250	5840
1636	26265	5824
1637	26282	5808
1638	26298	5792
1639	26314	5776
1640	26330	5760
1641	26345	5744
1642	26360	5727
1643	26376	5711
1644	26394	5695
1645	26410	5680
1646	26426	5664
1647	26443	5648
1648	26457	5631
1649	26474	5615
1650	26490	5599
1651	26507	5583
1652	26524	5567
1653	26540	5552
1654	26555	5535
1655	26570	5519
1656	26587	5503
1657	26603	5487
1658	26618	5471
1659	26634	5455
1660	26651	5439
1661	26666	5423
1662	26682	5407
1663	26700	5391
1664	26716	5375
1665	26732	5359
